EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,Begin_Year,Begin_Month,Begin_Day,BEGIN_TIME,TOR_F_SCALE,Intensity_EF,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,INJURIES_INDIRECT,DEATHS_INDIRECT,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
10008611,MCLEAN CO., ,1957,4,26,1400,F1,1,0,0,25000,0,CST,0,0,22,30,0, ,0,4/26/1957,1400,40.35,-88.75,40.45,-88.35
10008613,HANCOCK CO., ,1957,5,9,1910,F1,1,0,0,2500,0,CST,0,0,2.7,200,0, ,0,5/9/1957,1910,40.57,-90.95,40.62,-90.93
10008616,SANGAMON CO., ,1957,5,13,1100,F1,1,0,0,250,0,CST,0,0,0,33,0, ,0,5/13/1957,1100,39.8,-89.7, , 
10008621,MONROE CO., ,1957,5,21,1550,F2,2,0,0,250000,0,CST,0,0,19.7,150,0, ,0,5/21/1957,1550,38.42,-90.2,38.53,-89.87
10008622,RICHLAND CO., ,1957,5,21,1700,F2,2,0,0,25000,0,CST,0,0,3.6,150,0, ,0,5/21/1957,1700,38.7,-87.98,38.72,-87.92
10008624,UNION CO., ,1957,5,21,1807,F3,3,0,0,250000,0,CST,0,0,8.5,200,0, ,0,5/21/1957,1807,37.57,-89.32,37.63,-89.18
10008625,MCDONOUGH CO., ,1957,5,21,1940,F3,3,0,0,250000,0,CST,0,0,13.7,120,0, ,0,5/21/1957,1940,40.5,-90.8,40.62,-90.58
10008628,PIKE CO., ,1957,6,10,2205,F2,2,0,0,25000,0,CST,0,0,42.3,33,0, ,0,6/10/1957,2205,39.6,-90.8,39.92,-90.12
10008634,DOUGLAS CO., ,1957,6,12,2000,F0,0,0,0,250,0,CST,0,0,1,33,0, ,0,6/12/1957,2000,39.8,-88.3, , 
10008636,PIKE CO., ,1957,6,14,1300,F2,2,0,1,250000,0,CST,0,0,18.5,33,0, ,0,6/14/1957,1300,39.55,-91,39.57,-90.65
10008637,MORGAN CO., ,1957,6,14,1330,F2,2,0,5,250000,0,CST,0,0,1.9,33,0, ,0,6/14/1957,1330,39.73,-90.22,39.73,-90.17
10008641,KANKAKEE CO., ,1957,6,14,1500,F1,1,0,0,25000,0,CST,0,0,1,83,0, ,0,6/14/1957,1500,41.08,-87.73, , 
10008653,RANDOLPH CO., ,1957,12,18,1440,F3,3,0,0,25000,0,CST,0,0,20.2,33,0, ,0,12/18/1957,1440,37.97,-89.82,38.07,-89.47
10008654,RANDOLPH CO., ,1957,12,18,1515,F3,3,0,0,250000,0,CST,0,0,17.7,33,0, ,0,12/18/1957,1515,37.9,-89.8,38,-89.5
10008655,MADISON CO., ,1957,12,18,1520,F2,2,0,1,25000,0,CST,0,0,1,33,0, ,0,12/18/1957,1520,38.85,-90.08, , 
10008656,MASON CO., ,1957,12,18,1535,F1,1,0,1,25000,0,CST,0,0,0,33,0, ,0,12/18/1957,1535,40.2,-89.7, , 
10008657,PERRY CO., ,1957,12,18,1535,F3,3,0,1,250000,0,CST,0,0,2.5,33,0, ,0,12/18/1957,1535,38.08,-89.55, , 
10008658,JEFFERSON CO., ,1957,12,18,1545,F2,2,0,2,25000,0,CST,0,0,4.5,33,0, ,0,12/18/1957,1545,38.42,-89.02,38.43,-88.93
10008661,JACKSON CO., ,1957,12,18,1600,F2,2,0,0,25000,0,CST,0,0,5.4,33,0, ,0,12/18/1957,1600,37.9,-89.5,37.92,-89.4
10008662,RANDOLPH CO., ,1957,12,18,1615,F3,3,0,0,25000,0,CST,0,0,5.7,33,0, ,0,12/18/1957,1615,37.83,-89.75,37.87,-89.65
10008663,JEFFERSON CO., ,1957,12,18,1630,F2,2,0,0,25000,0,CST,0,0,11.6,200,0, ,0,12/18/1957,1630,38.33,-89.02,38.35,-88.8
10008666,WAYNE CO., ,1957,12,18,1700,F3,3,0,1,250000,0,CST,0,0,11.9,200,0, ,0,12/18/1957,1700,38.5,-88.63,38.6,-88.45
10008667,JACKSON CO., ,1957,12,18,1725,F2,2,0,5,25000,0,CST,0,0,1.5,33,0, ,0,12/18/1957,1725,37.7,-89.22, , 
10008669,JASPER CO., ,1957,12,18,1725,F3,3,0,0,25000,0,CST,0,0,4.5,33,0, ,0,12/18/1957,1725,38.93,-88.05,38.98,-87.98
10008668,CLAY CO., ,1957,12,18,1725,F3,3,0,0,250000,0,CST,0,0,7.7,200,0, ,0,12/18/1957,1725,38.6,-88.45,38.68,-88.35
10008670,HAMILTON CO., ,1957,12,18,1735,F3,3,0,3,250000,0,CST,0,0,2.5,150,0, ,0,12/18/1957,1735,38.2,-88.7, , 
10008671,WILLIAMSON CO., ,1957,12,18,1735,F4,4,0,10,2500000,0,CST,0,0,4.5,300,0, ,0,12/18/1957,1735,37.83,-89.17,37.85,-89.08
10008672,FRANKLIN CO., ,1957,12,18,1745,F4,4,0,10,2500000,0,CST,0,0,4.3,300,0, ,0,12/18/1957,1745,37.85,-89.08,37.88,-89.02
10008673,JOHNSON CO., ,1957,12,18,1800,F2,2,0,0,25000,0,CST,0,0,0.1,33,0, ,0,12/18/1957,1800,37.3,-88.92, , 
10008674,HAMILTON CO., ,1957,12,18,1800,F3,3,0,4,250000,0,CST,0,0,19.8,33,0, ,0,12/18/1957,1800,38.17,-88.42,38.28,-88.08
10009739,VERMILION CO., ,1957,12,18,1840,F1,1,0,0,25000,0,CST,0,0,3,60,0, ,0,12/18/1957,1840,39.9,-87.8,39.93,-87.75
10009740,JEFFERSON CO., ,1957,12,19,1750,F2,2,0,0,25000,0,CST,0,0,1,67,0, ,0,12/19/1957,1750,38.2,-89.05, , 
10009741,SALINE CO., ,1957,12,19,2100,F2,2,0,0,25000,0,CST,0,0,0.5,100,0, ,0,12/19/1957,2100,37.7,-88.53, , 
10009743,CLINTON CO., ,1958,4,5,1448,F3,3,0,0,250000,0,CST,0,0,46.3,100,0, ,0,4/5/1958,1448,38.45,-89.68,38.97,-89.13
10009745,RANDOLPH CO., ,1958,4,5,1505,F0,0,0,0,25000,0,CST,0,0,4.9,100,0, ,0,4/5/1958,1505,37.92,-89.83,37.95,-89.75
10009746,JACKSON CO., ,1958,4,5,1610,F3,3,0,5,250000,0,CST,0,0,13.5,100,0, ,0,4/5/1958,1610,37.9,-89.33,38.03,-89.15
10009747,FORD CO., ,1958,4,5,1625,F1,1,0,0,2500,0,CST,0,0,5.1,80,0, ,0,4/5/1958,1625,40.58,-88.32,40.63,-88.23
10009748,JACKSON CO., ,1958,4,5,1632,F3,3,0,6,250000,0,CST,0,0,7.1,100,0, ,0,4/5/1958,1632,38.03,-89.15,38.1,-89.05
10009755,RANDOLPH CO., ,1958,5,3,1315,F1,1,0,0,25000,0,CST,0,0,75.9,100,0, ,0,5/3/1958,1315,38.2,-90,38.7,-88.75
10009756,MADISON CO., ,1958,5,3,1500,F1,1,0,0,2500,0,CST,0,0,1,10,0, ,0,5/3/1958,1500,38.95,-90.18, , 
10009757,MADISON CO., ,1958,5,3,1530,F2,2,0,1,25000,0,CST,0,0,4.7,10,0, ,0,5/3/1958,1530,38.67,-90,38.72,-89.93
10009758,LAWRENCE CO., ,1958,5,3,1535,F1,1,0,1,25000,0,CST,0,0,3,150,0, ,0,5/3/1958,1535,38.65,-87.77,38.67,-87.73
10009759,EDGAR CO., ,1958,5,3,1730,F2,2,0,0,30,0,CST,0,0,5.9,33,0, ,0,5/3/1958,1730,39.55,-87.65,39.57,-87.53
10009763,CALHOUN CO., ,1958,5,31,2320,F0,0,0,0,30,0,CST,0,0,8.8,33,0, ,0,5/31/1958,2320,38.93,-90.68,38.9,-90.52
10009765,ST. CLAIR CO., ,1958,5,31,2350,F1,1,0,0,2500,0,CST,0,0,0.1,3,0, ,0,5/31/1958,2350,38.5,-90, , 
10009766,ST. CLAIR CO., ,1958,6,1,3,F1,1,0,0,2500,0,CST,0,0,0.1,50,0, ,0,6/1/1958,3,38.53,-90.03, , 
10009767,MADISON CO., ,1958,6,1,30,F2,2,0,0,2500,0,CST,0,0,0.5,100,0, ,0,6/1/1958,30,38.67,-90, , 
10009770,GRUNDY CO., ,1958,6,8,1830,F1,1,0,0,2500,0,CST,0,0,1,33,0, ,0,6/8/1958,1830,41.4,-88.5, , 
10009775,FORD CO., ,1958,6,8,1900,F1,1,0,0,25000,0,CST,0,0,1,33,0, ,0,6/8/1958,1900,40.58,-88.25, , 
10009776,LIVINGSTON CO., ,1958,6,8,1900,F1,1,0,0,250,0,CST,0,0,0,33,0, ,0,6/8/1958,1900,40.88,-88.27, , 
10009801,EDGAR CO., ,1958,6,13,1630,F1,1,0,0,25000,0,CST,0,0,1,33,0, ,0,6/13/1958,1630,39.72,-87.93, , 
10010878,CHAMPAIGN CO., ,1958,6,23,1415,F0,0,0,0,250,0,CST,0,0,0.1,40,0, ,0,6/23/1958,1415,40.33,-88.27, , 
10010879,VERMILION CO., ,1958,7,10,1700,F1,1,0,0,2500,0,CST,0,0,2,167,0, ,0,7/10/1958,1700,40.12,-87.77, , 
10010880,WAYNE CO., ,1958,7,11,1245,F2,2,0,0,25000,0,CST,0,0,15.3,50,0, ,0,7/11/1958,1245,38.55,-88.43,38.53,-88.15
10010881,EDWARDS CO., ,1958,7,11,1308,F2,2,0,1,25000,0,CST,0,0,14.9,50,0, ,0,7/11/1958,1308,38.37,-88.15,38.52,-87.95
10010882,WABASH CO., ,1958,7,11,1330,F2,2,0,0,25000,0,CST,0,0,2.7,50,0, ,0,7/11/1958,1330,38.52,-87.95,38.5,-87.9
10010883,COLES CO., ,1958,7,11,1955,F3,3,0,3,25000,0,CST,0,0,4.7,30,0, ,0,7/11/1958,1955,39.48,-88.08,39.45,-88.17
10010898,KANE CO., ,1958,8,6,1710,F2,2,0,0,250000,0,CST,0,0,2,70,0, ,0,8/6/1958,1710,41.73,-88.37, , 
10010905,LEE CO., ,1958,8,15,200,F2,2,0,0,250000,0,CST,0,0,74.5,100,0, ,0,8/15/1958,200,41.77,-89.47,41.5,-88.07
10010906,VERMILION CO., ,1958,8,15,500,F1,1,0,0,2500,0,CST,0,0,13.9,30,0, ,0,8/15/1958,500,40.08,-87.65,39.92,-87.8
10010908,WINNEBAGO CO., ,1958,8,30,1950,F2,2,0,0,25000,0,CST,0,0,0,33,0, ,0,8/30/1958,1950,42.32,-89.05, , 
10010909,COOK CO., ,1958,8,30,2255,F1,1,0,0,25000,0,CST,0,0,1,70,0, ,0,8/30/1958,2255,41.8,-87.8, , 
10010910,STEPHENSON CO., ,1958,10,8,2330,F2,2,0,0,2500000,0,CST,0,0,38.1,33,0, ,0,10/8/1958,2330,42.42,-89.47,42.42,-88.72
10010914,LAKE CO., ,1958,10,9,55,F2,2,0,0,2500000,0,CST,0,0,16.7,33,0, ,0,10/9/1958,55,42.4,-88.2,42.38,-87.87
10010916,MADISON CO., ,1959,2,10,215,F4,4,0,0,250000,0,CST,0,0,0,200,0, ,0,2/10/1959,215,38.65,-90.18,38.67,-90.15
10010917,WASHINGTON CO., ,1959,2,10,230,F1,1,0,0,250000,0,CST,0,0,29.8,33,0, ,0,2/10/1959,230,38.35,-89.4,38.53,-88.9
10010918,CRAWFORD CO., ,1959,2,10,430,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,2/10/1959,430,39,-87.18, , 
10010919,RANDOLPH CO., ,1959,3,14,2140,F2,2,0,1,25000,0,CST,0,0,2.3,120,0, ,0,3/14/1959,2140,38.05,-90,38.05,-89.95
10010920,WASHINGTON CO., ,1959,3,14,2215,F1,1,0,0,25000,0,CST,0,0,7.7,33,0, ,0,3/14/1959,2215,38.32,-89.68,38.38,-89.57
10010922,EFFINGHAM CO., ,1959,3,15,40,F2,2,0,2,25000,0,CST,0,0,2,33,0, ,0,3/15/1959,40,39.1,-88.7, , 
10010924,SHELBY CO., ,1959,3,26,40,F1,1,0,0,0,0,CST,0,0,0,33,0, ,0,3/26/1959,40,39.27,-88.63, , 
10010925,BROWN CO., ,1959,3,26,1300,F2,2,0,0,25000,0,CST,0,0,3,200,0, ,0,3/26/1959,1300,39.9,-90.63,39.93,-90.58
10010927,STEPHENSON CO., ,1959,4,17,1400,F1,1,0,0,25000,0,CST,0,0,2,33,0, ,0,4/17/1959,1400,42.3,-89.67, , 
10010930,JEFFERSON CO., ,1959,5,9,1800,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,5/9/1959,1800,38.3,-88.8, , 
10010931,MONROE CO., ,1959,5,10,10,F1,1,0,0,25000,0,CST,0,0,3.6,50,0, ,0,5/10/1959,10,38.45,-90.2,38.48,-90.15
10010932,PIATT CO., ,1959,5,11,50,F2,2,0,0,250000,0,CST,0,0,0.1,30,0, ,0,5/11/1959,50,40,-88.6, , 
10010934,IROQUOIS CO., ,1959,5,26,1225,F1,1,0,0,250,0,CST,0,0,0,33,0, ,0,5/26/1959,1225,40.53,-87.68, , 
10010935,COOK CO., ,1959,5,26,1934, , ,0,0,250,0,CST,0,0,0,33,0, ,0,5/26/1959,1934,42,-87.97, , 
10010938,HARDIN CO., ,1959,6,10,1120, , ,0,0,30,0,CST,0,0,0,33,0, ,0,6/10/1959,1120,37.43,-88.35, , 
10010941,OGLE CO., ,1959,7,10,1930, , ,0,0,25000,0,CST,0,0,0,33,0, ,0,7/10/1959,1930,41.98,-89.47, , 
10010942,DE KALB CO., ,1959,7,10,2000,F1,1,0,0,25000,0,CST,0,0,1,60,0, ,0,7/10/1959,2000,41.93,-88.72, , 
10010946,MARION CO., ,1959,7,30,1740,F1,1,0,0,2500,0,CST,0,0,0,33,0, ,0,7/30/1959,1740,38.57,-89.13, , 
10010947,MACOUPIN CO., ,1959,8,4,615,F2,2,0,0,25000,0,CST,0,0,26.7,33,0, ,0,8/4/1959,615,39.45,-89.78,39.2,-89.4
10009600,OGLE CO., ,1959,8,15,1430,F1,1,0,0,25000,0,CST,0,0,0,200,0, ,0,8/15/1959,1430,41.93,-89.12, , 
10009810,ROCK ISLAND CO., ,1959,8,26,1300,F2,2,0,0,25000,0,CST,0,0,5.6,50,0, ,0,8/26/1959,1300,41.6,-90.28,41.68,-90.23
10009812,COOK CO., ,1959,9,21,1447,F1,1,0,0,25000,0,CST,0,0,2,40,0, ,0,9/21/1959,1447,42.02,-87.83, , 
10009815,CARROLL CO., ,1959,9,26,1305,F2,2,0,0,25000,0,CST,0,0,3.3,40,0, ,0,9/26/1959,1305,41.95,-90.1,41.98,-90.03
10009816,BROWN CO., ,1959,9,26,1515,F1,1,0,0,250000,0,CST,0,0,18.8,33,0, ,0,9/26/1959,1515,39.93,-90.83,40.12,-90.57
10009818,HENRY CO., ,1959,9,26,1530,F2,2,0,0,250000,0,CST,0,0,12.9,33,0, ,0,9/26/1959,1530,41.18,-90.37,41.3,-90.17
10009821,STARK CO., ,1959,9,26,1545,F2,2,0,0,25000,0,CST,0,0,1.9,40,0, ,0,9/26/1959,1545,41.17,-89.65,41.2,-89.6
10009824,LEE CO., ,1959,9,26,1630,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,9/26/1959,1630,41.8,-89.5, , 
10009825,LA SALLE CO., ,1959,9,26,1650,F2,2,0,0,25000,0,CST,0,0,5.1,33,0, ,0,9/26/1959,1650,41.32,-89.13,41.35,-89.03
10009826,BOONE CO., ,1959,9,26,1700,F1,1,0,0,25000,0,CST,0,0,3,33,0, ,0,9/26/1959,1700,42.2,-88.83, , 
10009827,DU PAGE CO., ,1959,9,26,1745,F2,2,0,0,250000,0,CST,0,0,9.3,33,0, ,0,9/26/1959,1745,41.97,-87.97,42.03,-87.8
10009828,COOK CO., ,1959,9,26,1800,F1,1,0,14,250000,0,CST,0,0,12.1,33,0, ,0,9/26/1959,1800,42.13,-88.03,42.25,-87.85
10009830,PERRY CO., ,1959,9,26,1900,F1,1,0,0,2500,0,CST,0,0,0.3,130,0, ,0,9/26/1959,1900,38.03,-89.38, , 
10009831,KENDALL CO., ,1959,9,26,1930,F1,1,0,0,25000,0,CST,0,0,3,33,0, ,0,9/26/1959,1930,41.65,-88.35,41.68,-88.28
10009833,MCDONOUGH CO., ,1959,9,27,2030,F2,2,0,1,250000,0,CST,0,0,9.4,200,0, ,0,9/27/1959,2030,40.47,-90.6,40.55,-90.45
10009837,MCHENRY CO., ,1959,10,8,1530,F2,2,0,1,250000,0,CST,0,0,2,90,0, ,0,10/8/1959,1530,42.33,-88.23, , 
10009838,MADISON CO., ,1959,10,10,1715,F2,2,0,0,250000,0,CST,0,0,48.7,33,0, ,0,10/10/1959,1715,38.95,-90.15,39.12,-89.27
10009842,MADISON CO., ,1960,2,9,2035,F1,1,0,2,250000,0,CST,0,0,0,33,0, ,0,2/9/1960,2035,38.73,-89.88, , 
10009843,FRANKLIN CO., ,1960,2,9,2125,F2,2,0,0,250000,0,CST,0,0,22.1,77,0, ,0,2/9/1960,2125,37.97,-89,38.18,-88.7
10009845,JEFFERSON CO., ,1960,2,9,2150,F2,2,0,1,250000,0,CST,0,0,1.9,77,0, ,0,2/9/1960,2150,38.18,-88.7,38.2,-88.68
10009846,CUMBERLAND CO., ,1960,2,9,2225,F1,1,0,0,2500,0,CST,0,0,1,27,0, ,0,2/9/1960,2225,39.25,-88.15, , 
10009847,MACOUPIN CO., ,1960,3,29,2135,F2,2,0,0,2500,0,CST,0,0,0,33,0, ,0,3/29/1960,2135,39.35,-90, , 
10009848,RANDOLPH CO., ,1960,3,29,2140,F2,2,0,0,25000,0,CST,0,0,22.3,130,0, ,0,3/29/1960,2140,38.17,-90,38.45,-89.8
10009849,TAZEWELL CO., ,1960,4,16,1205,F1,1,0,0,2500,0,CST,0,0,2.7,60,0, ,0,4/16/1960,1205,40.33,-89.63,40.37,-89.58
10009854,WILL CO., ,1960,4,16,2130, , ,0,0,2500,0,CST,0,0,0,33,0, ,0,4/16/1960,2130,41.6,-88.22, , 
10009856,WASHINGTON CO., ,1960,4,17,200,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,4/17/1960,200,38.35,-89.37, , 
10009858,EFFINGHAM CO., ,1960,4,17,255,F2,2,0,0,25000,0,CST,0,0,21.9,200,0, ,0,4/17/1960,255,38.92,-88.67,39.08,-88.32
10009859,ALEXANDER CO., ,1960,4,17,356,F1,1,0,4,25000,0,CST,0,0,1,60,0, ,0,4/17/1960,356,37.05,-89.2, , 
10009862,RANDOLPH CO., ,1960,4,25,1400,F1,1,0,0,2500,0,CST,0,0,0.5,20,0, ,0,4/25/1960,1400,38.12,-89.68, , 
10009863,LOGAN CO., ,1960,4,30,730,F1,1,0,0,2500,0,CST,0,0,0.2,30,0, ,0,4/30/1960,730,40.27,-89.23, , 
10009866,CLAY CO., ,1960,5,6,830,F1,1,0,0,25000,0,CST,0,0,1,100,0, ,0,5/6/1960,830,38.65,-88.45, , 
10009867,MACON CO., ,1960,5,6,940,F1,1,0,0,2500,0,CST,0,0,0.3,100,0, ,0,5/6/1960,940,39.8,-88.78, , 
10009868,GREENE CO., ,1960,5,6,1305,F1,1,0,0,250000,0,CST,0,0,43.5,50,0, ,0,5/6/1960,1305,39.3,-90.38,39.7,-89.75
10009869,COLES CO., ,1960,5,6,1630,F2,2,0,0,25000,0,CST,0,0,20.9,130,0, ,0,5/6/1960,1630,39.5,-88.3,39.7,-88
10009871,RANDOLPH CO., ,1960,5,16,1515,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,5/16/1960,1515,38.18,-89.83, , 
10009872,RANDOLPH CO., ,1960,5,16,1515,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,5/16/1960,1515,38.2,-89.7, , 
10009873,MCDONOUGH CO., ,1960,5,16,1645,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,5/16/1960,1645,40.38,-90.47, , 
10009874,TAZEWELL CO., ,1960,5,16,1645,F2,2,0,0,25000,0,CST,0,0,0,33,0, ,0,5/16/1960,1645,40.6,-89.65, , 
10009875,GREENE CO., ,1960,5,20,1940,F0,0,0,0,2500,0,CST,0,0,0,30,0, ,0,5/20/1960,1940,39.3,-90.55, , 
10010736,MCLEAN CO., ,1960,5,25,1500,F1,1,0,0,2500,0,CST,0,0,0,33,0, ,0,5/25/1960,1500,40.37,-88.95, , 
10010949,TAZEWELL CO., ,1960,5,25,1510,F2,2,0,0,25000,0,CST,0,0,0,33,0, ,0,5/25/1960,1510,40.65,-89.55, , 
10010950,MCLEAN CO., ,1960,6,1,2000, , ,0,0,250,0,CST,0,0,0,33,0, ,0,6/1/1960,2000,40.3,-88.97, , 
10010951,FAYETTE CO., ,1960,6,4,1218, , ,0,0,0,0,CST,0,0,0,33,0, ,0,6/4/1960,1218,39.1,-89.2, , 
10010952,LA SALLE CO., ,1960,6,4,1800, , ,0,0,250,0,CST,0,0,0,33,0, ,0,6/4/1960,1800,41.43,-88.77, , 
10010956,MCLEAN CO., ,1960,6,4,2337,F2,2,0,0,250000,0,CST,0,0,46.5,20,0, ,0,6/4/1960,2337,40.53,-89.08,40.05,-88.47
10010959,MCLEAN CO., ,1960,6,5,17,F2,2,0,0,25000,0,CST,0,0,9.6,33,0, ,0,6/5/1960,17,40.35,-88.52,40.32,-88.33
10010960,CHAMPAIGN CO., ,1960,6,5,49,F2,2,0,1,250000,0,CST,0,0,9.7,20,0, ,0,6/5/1960,49,40.05,-88.47,39.95,-88.33
10010963,VERMILION CO., ,1960,6,16,1300,F0,0,0,0,2500,0,CST,0,0,0,33,0, ,0,6/16/1960,1300,39.9,-89.82, , 
10010964,MADISON CO., ,1960,6,16,1400,F0,0,0,0,2500,0,CST,0,0,0,33,0, ,0,6/16/1960,1400,38.87,-90.08, , 
10010965,KANKAKEE CO., ,1960,6,16,1500,F1,1,0,0,2500,0,CST,0,0,0,33,0, ,0,6/16/1960,1500,41.25,-87.73, , 
10010969,MADISON CO., ,1960,6,22,1930,F0,0,0,0,2500,0,CST,0,0,0,33,0, ,0,6/22/1960,1930,38.82,-90.05, , 
10010970,EFFINGHAM CO., ,1960,6,22,2000,F2,2,0,0,250000,0,CST,0,0,0,33,0, ,0,6/22/1960,2000,39.17,-88.65, , 
10010973,ADAMS CO., ,1960,6,23,200,F1,1,0,0,25000,0,CST,0,0,22.6,33,0, ,0,6/23/1960,200,40.13,-91.15,39.98,-90.77
10010975,CASS CO., ,1960,6,23,230,F2,2,0,1,250000,0,CST,0,0,11.8,100,0, ,0,6/23/1960,230,39.95,-90.22,39.9,-90
10010976,SANGAMON CO., ,1960,6,23,250,F2,2,0,0,250000,0,CST,0,0,23.1,100,0, ,0,6/23/1960,250,39.9,-90,39.72,-89.63
10010978,CHAMPAIGN CO., ,1960,6,23,403,F2,2,0,0,25000,0,CST,0,0,3.8,800,0, ,0,6/23/1960,403,39.98,-88.27,39.95,-88.2
10010985,MARION CO., ,1960,6,28,2300,F1,1,0,0,2500,0,CST,0,0,0,33,0, ,0,6/28/1960,2300,38.62,-89.13, , 
10010988,MADISON CO., ,1960,6,30,100,F2,2,0,17,2500000,0,CST,0,0,16.9,33,0, ,0,6/30/1960,100,38.9,-90.2,38.75,-89.95
10010990,WILL CO., ,1960,7,2,2342,F1,1,0,0,250000,0,CST,0,0,23.6,150,0, ,0,7/2/1960,2342,41.5,-88.17,41.25,-87.85
10010997,KANE CO., ,1960,8,3,1630,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,8/3/1960,1630,41.75,-88.35, , 
10011017,MCLEAN CO., ,1961,3,4,1630,F1,1,0,1,250000,0,CST,0,0,9.3,33,0, ,0,3/4/1961,1630,40.45,-88.63,40.47,-88.45
10011019,FORD CO., ,1961,3,4,1640,F1,1,0,0,250000,0,CST,0,0,42.2,33,0, ,0,3/4/1961,1640,40.47,-88.45,40.53,-87.65
10007611,CHAMPAIGN CO., ,1961,3,4,1815,F0,0,0,0,25000,0,CST,0,0,6.2,50,0, ,0,3/4/1961,1815,40.08,-88.17,40.12,-88.05
10007612,JERSEY CO., ,1961,3,6,130,F1,1,0,0,2500,0,CST,0,0,33.4,77,0, ,0,3/6/1961,130,39.13,-90.33,39.22,-89.72
10007613,MONTGOMERY CO., ,1961,3,6,205,F1,1,0,0,250000,0,CST,0,0,11.5,77,0, ,0,3/6/1961,205,39.22,-89.72,39.25,-89.5
10007614,MONTGOMERY CO., ,1961,3,6,216,F1,1,0,0,250000,0,CST,0,0,18.7,77,0, ,0,3/6/1961,216,39.25,-89.5,39.23,-89.15
10007615,RANDOLPH CO., ,1961,3,6,230,F2,2,0,0,2500000,0,CST,0,0,110.2,33,0, ,0,3/6/1961,230,37.9,-89.85,38.38,-87.92
10007616,SHELBY CO., ,1961,3,6,235,F1,1,0,1,250000,0,CST,0,0,36.5,77,0, ,0,3/6/1961,235,39.23,-89.15,39.22,-88.47
10007617,CUMBERLAND CO., ,1961,3,6,311,F1,1,0,0,2500,0,CST,0,0,17.8,77,0, ,0,3/6/1961,311,39.22,-88.47,39.23,-88.13
10007618,SALINE CO., ,1961,3,6,340,F2,2,0,2,250000,0,CST,0,0,4.7,100,0, ,0,3/6/1961,340,37.8,-88.53,37.82,-88.45
10007619,CLAY CO., ,1961,3,6,400,F1,1,0,0,25000,0,CST,0,0,24.6,33,0, ,0,3/6/1961,400,38.67,-88.48,38.73,-88.03
10007620,EFFINGHAM CO., ,1961,3,6,400,F3,3,0,3,250000,0,CST,0,0,21.2,33,0, ,0,3/6/1961,400,39.1,-88.53,38.98,-88.17
10007622,DOUGLAS CO., ,1961,3,6,415,F2,2,0,2,250000,0,CST,0,0,10.3,33,0, ,0,3/6/1961,415,39.8,-88.28,39.88,-88.12
10007623,CHAMPAIGN CO., ,1961,3,6,437,F2,2,0,0,250000,0,CST,0,0,20.3,33,0, ,0,3/6/1961,437,39.88,-88.12,39.92,-87.73
10007628,WILL CO., ,1961,4,23,1545,F3,3,0,4,2500000,0,CST,0,0,36.3,33,0, ,0,4/23/1961,1545,41.35,-88.22,41.32,-87.52
10007634,PIKE CO., ,1961,4,24,1930,F3,3,0,0,250000,0,CST,0,0,29.3,33,0, ,0,4/24/1961,1930,39.7,-91.15,39.65,-90.6
10007636,SCOTT CO., ,1961,4,24,2000,F3,3,0,3,250000,0,CST,0,0,16,33,0, ,0,4/24/1961,2000,39.65,-90.6,39.62,-90.3
10007637,MORGAN CO., ,1961,4,24,2026,F3,3,0,0,250000,0,CST,0,0,18.9,33,0, ,0,4/24/1961,2026,39.62,-90.3,39.57,-89.95
10007649,PIKE CO., ,1961,5,14,1700,F3,3,0,0,2500000,0,CST,0,0,89.6,100,0, ,0,5/14/1961,1700,39.72,-91.3,40.72,-90.22
10007651,KNOX CO., ,1961,5,14,1900,F3,3,0,8,2500000,0,CST,0,0,17.3,100,0, ,0,5/14/1961,1900,40.72,-90.22,40.9,-89.98
10007653,PEORIA CO., ,1961,5,14,1938,F3,3,0,0,2500000,0,CST,0,0,20.2,100,0, ,0,5/14/1961,1938,40.9,-89.98,41.12,-89.72
10007654,WOODFORD CO., ,1961,5,14,2015,F0,0,0,0,250,0,CST,0,0,22.9,33,0, ,0,5/14/1961,2015,40.77,-89.28,41.05,-89.05
10007655,SANGAMON CO., ,1961,5,14,2210,F1,1,0,0,250000,0,CST,0,0,4.9,33,0, ,0,5/14/1961,2210,39.72,-89.92,39.77,-89.85
10007659,CARROLL CO., ,1961,6,7,1400,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/7/1961,1400,42.07,-90.17, , 
10007665,IROQUOIS CO., ,1961,6,10,1750,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/10/1961,1750,40.72,-87.8, , 
